time value.DAX value.Dow.Jones value.Nikkei value.VXX value.mixed
2014-03-25 17.6208260942274 39.9672377013131 17.3772933363522 3.2873810704031 35.0996773065438
2014-03-26 17.8287264864204 39.6510415378421 17.4250412064436 3.34741085347301 35.1001160525101
2014-03-27 17.8336888685255 39.6882544722791 17.6203898164361 3.30689067486359 35.1005520182373
2014-03-28 18.0902733044178 39.9359532694084 17.7840984841065 3.26787124083092 35.1009838107423
2014-03-31 18.0312498908506 40.3121106060586 17.8395430500837 3.16281934557027 35.1014197872475
2014-04-01 18.1214443584229 40.4515751270699 17.7412215368275 3.05701685290955 35.1018557691679
2014-04-02 18.1585230986778 40.4945189913223 17.8407968452804 3.07952794652354 35.1023001140882
2014-04-03 18.1688256131999 40.4904845085537 17.9240212995336 3.0757761601189 35.1027444646333
2014-04-04 18.2951535168825 40.2166310704122 17.9369446804403 3.13955765455622 35.1031971785996
2014-04-07 17.9462241873947 39.9327139128541 17.7978284527664 3.21159331920288 35.1036526843725
2014-04-08 17.9083733585915 39.9171802536901 17.553853664876 3.15306435574695 35.1041081960561
2014-04-09 17.9377330417912 40.218080155679 17.235822021963 3.07502563775607 35.1045637136506
2014-04-10 17.839972463452 39.4617063535891 17.2865523799149 3.25961714565881 35.1050192371559
2014-04-11 17.5772186800539 38.9367013844567 16.8395668435482 3.35791599047301 35.1054761596285
2014-04-14 17.6222781386202 39.2388294506643 16.7734401952923 3.33015229084041 35.1059330880484
2014-04-15 17.3100682229746 39.5952634492826 16.9283182157785 3.29563494046352 35.106388629323
2014-04-16 17.5819931059339 40.0627877612125 17.442295654907 3.17782649118883 35.1068441765087
2014-04-17 17.7553816368486 39.9882590713277 17.3655548153113 3.12980273977013 35.1073011227345
2014-04-22 18.1146134827454 40.2840567685885 17.2819731196418 3.06827221212347 35.1077594680547
2014-04-23 18.0091356908729 40.2792815682899 17.4785457816527 3.07652638233282 35.1082219988541
2014-04-24 18.0176065671684 40.218084569814 17.3075646508974 3.11779678315615 35.1086915016641
2014-04-25 17.7399840651278 39.8735254390086 17.3465247376343 3.1388074323423 35.1091707631672
2014-04-28 17.8245380382724 40.0601482060506 17.1939918746385 3.07277459592818 35.1096514244336
2014-04-29 18.0844798655886 40.230409875294 17.1636416806919 3.01649667430014 35.1101348787607
2014-04-30 18.1205395947811 40.3468676474208 17.1379454153935 3.02024846070478 35.1106071936704
2014-05-02 18.0314562728618 40.1004193276305 17.3400522561117 3.00148915349543 35.1110753350997
2014-05-05 17.9814160064044 40.1404121736978 17.3400522561117 2.96847284784421 35.1115434827708
2014-05-06 17.8644840119671 39.8172667348587 17.3718935837943 2.98873297466753 35.1120130299991
2014-05-07 17.9659428842439 40.0103032016681 16.8504500647568 2.93020371106268 35.1124839768406
2014-05-08 18.1284079091939 40.0427914422832 17.0237626193915 2.9354563170813 35.1129549299987
2014-05-09 18.0794419330437 40.1817056538895 17.0776612192799 2.87167474760675 35.1134231027311
2014-05-12 18.3077778313892 40.8738101861206 17.1814102410565 2.78613238176936 35.113889888316
2014-05-13 18.4058406133742 40.9197238134686 17.4877468237003 2.7943865519787 35.1143566801061
2014-05-14 18.4057650610475 40.7483160917142 17.4514531234529 2.77862850881117 35.1148137241137
2014-05-15 18.2202055220384 40.4059921410401 17.3942395645964 2.80789295302052 35.1152610199552
2014-05-16 18.1693526246429 40.547846474805 17.1993857600615 2.74261063896922 35.1157041411062
2014-05-19 18.2265075427508 40.6191234840001 17.1422562534618 2.70959440835523 35.1161472678489
2014-05-20 18.1881849836364 40.2337424848069 17.2301896534368 2.68558249512726 35.1165904001835
2014-05-21 18.2991171572333 40.6445657936232 17.1958811998144 2.64281127468996 35.1170349316255
2014-05-22 18.3425918963133 40.7048436925874 17.5996987349577 2.64431209430393 35.1174780751615
2014-05-23 18.4314651510643 40.9260875421238 17.7153089108556 2.62255122290386 35.1179198307389
2014-05-27 18.7575450417112 41.2022055987824 17.9185559381182 2.54151086568503 35.118360198305
2014-05-28 18.7544308857573 41.0705283589964 17.9439214930928 2.53475751508966 35.1187977842218
2014-05-29 18.7539223019871 41.3111382462625 18.0036883575124 2.52425230305243 35.1192298011786
2014-05-30 18.7621665250765 41.3932094119124 17.9989692121831 2.51524791062917 35.1196632170702
2014-06-02 18.7750930413422 41.3705448785725 18.3233294939951 2.50474277362916 35.1200938510358
